Path,Read,Write,Deny
S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\02 - Perth Hills\10 - Client Notes\CARRUTHERS_Kimberely\06 Service Agreements\HelpingMinds\Service Booking Consent forms\Kimberley Carruthers Service Booking Consent Form .pdf~RF48b539.TMP,???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\02 - Perth Hills\10 - Client Notes\CARRUTHERS_Kimberely\06 Service Agreements\HelpingMinds\~$RRUTHERS, Kimberley - HM Supplier Service Agreement unsigned 5.2.2017-5.2.2018.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\02 - Perth Hills\10 - Client Notes\CARRUTHERS_Kimberely\06 Service Agreements\HelpingMinds\~$RRUTHERS, Kimberley - HM Supplier Service Agreement unsigned 5.2.2017-5.2.2018_1.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\02 - Perth Hills\10 - Client Notes\CARRUTHERS_Kimberely\06 Service Agreements\HelpingMinds\~$RRUTHERS, Kimberley - HM Supplier Service Agreement unsigned 5.2.2017-5.2.2018_2.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\02 - Perth Hills\10 - Client Notes\McAULIFFE_Geraldine\06 Service agreements\HelpingMinds\~$AULIFFE, Geraldine - HM Service Agreement (unsigned) COORDINATION 3.3.16 to 31.10.17.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\02 - Perth Hills\10 - Client Notes\McAULIFFE_Geraldine\06 Service agreements\HelpingMinds\~$AULIFFE, Geraldine - HM Service Agreement (unsigned) SUPPORT WORK 25.4.16 to 31.1.17.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\02 - Perth Hills\10 - Client Notes\McAULIFFE_Geraldine\06 Service agreements\HelpingMinds\~$AULIFFE, Geraldine - HM Service Agreement (unsigned) SUPPORT WORK 25.4.16 to 31.1.17_1.docx",???,???,???
S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\02 - Perth Hills\10 - Client Notes\WILS_Mark\Perth Hills Client File Set Up\06 Service Agreements\Perth Hills Client File Set Up\04 Client Notes\Client Notes Template _ Coordination.docx,???,???,???
S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\02 - Perth Hills\10 - Client Notes\WILS_Mark\Perth Hills Client File Set Up\06 Service Agreements\Perth Hills Client File Set Up\04 Client Notes\Client Notes Template _ Support Work.docx,???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\02 - Perth Hills\10 - Client Notes\WILS_Mark\Perth Hills Client File Set Up\06 Service Agreements\Perth Hills Client File Set Up\04 Client Notes\~$STALDI, Mark - Client Notes COORDINATION.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\03 - Cockburn Kwinana\10 - Client Notes\WRIGHT, Paula\03 Referral Process\01 Administration\10 - Client Templates\Cockburn_Kwiana Client File Set Up\04 Client Notes\WANDIS_Client Notes Template.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\03 - Cockburn Kwinana\10 - Client Notes\WRIGHT, Paula\03 Referral Process\01 Administration\10 - Client Templates\Perth Hills Client File Set Up\04 Client Notes\Client Notes Template _ Coordination.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\03 - Cockburn Kwinana\10 - Client Notes\WRIGHT, Paula\03 Referral Process\01 Administration\10 - Client Templates\Perth Hills Client File Set Up\04 Client Notes\Client Notes Template _ Support Work.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\03 - Cockburn Kwinana\10 - Client Notes\WRIGHT, Paula\03 Referral Process\01 Administration\10 - Client Templates\Perth Hills Client File Set Up\04 Client Notes\~$STALDI, Mark - Client Notes COORDINATION.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\03 - Cockburn Kwinana\10 - Client Notes\WRIGHT, Paula\03 Referral Process\01 Administration\10 - Client Templates\Perth Hills Client File Set Up\06 Service Agreements\Thumbs.db",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\03 - Cockburn Kwinana\50 - Potential Clients\TAVITA, Max\01 Administration\10 - Client Templates\Cockburn_Kwiana Client File Set Up\04 Client Notes\WANDIS_Client Notes Template.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\03 - Cockburn Kwinana\50 - Potential Clients\TAVITA, Max\01 Administration\10 - Client Templates\Perth Hills Client File Set Up\04 Client Notes\Client Notes Template _ Coordination.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\03 - Cockburn Kwinana\50 - Potential Clients\TAVITA, Max\01 Administration\10 - Client Templates\Perth Hills Client File Set Up\04 Client Notes\Client Notes Template _ Support Work.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\03 - Cockburn Kwinana\50 - Potential Clients\TAVITA, Max\01 Administration\10 - Client Templates\Perth Hills Client File Set Up\04 Client Notes\~$STALDI, Mark - Client Notes COORDINATION.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\11 - Templates and Client summary\01 Administration\10 - Client Templates\Perth Hills Client File Set Up\06 Service Agreements\CASTALDI, Mark - HM Service Agreement 13.10.16 to 12.10.17 SUPPORT COORDINATION signed.pdf",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\11 - Templates and Client summary\01 Administration\10 - Client Templates\Perth Hills Client File Set Up\06 Service Agreements\CASTALDI, Mark - Service Agreement - UNSIGNED.pdf",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\40 - NDIS - PHAMS\35 - Phams\CLIENTS\AXFORD, Catherine #114976\Correspondance\Emails\Correspondance\Public trust admin\20th Nov 15  Travel Busselton to Paradise Motor Inn yesterday $300 each.msg",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\2015 BPD carer pilot support group",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\2015 BPD carer pilot support group\*",The system cannot find the path specified.,,
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\2015 Family Connections Group\Registrations",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\2015 Family Connections Group\Registrations\*",The system cannot find the path specified.,,
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\2015 Family Connections Group\~$ Attendance v2.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\2017 Family Connections groups\5D269CC0.tmp",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\2017 Family Connections groups\Family Connections 2017 Whitfords",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\2017 Family Connections groups\Family Connections 2017 Whitfords\*",The system cannot find the path specified.,,
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\2017 Family Connections groups\Family Connections dates.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\2017 Family Connections groups\Fremantle Sept-Dec",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\2017 Family Connections groups\Fremantle Sept-Dec\*",The system cannot find the path specified.,,
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\2017 Family Connections groups\Pre workshop evaluation",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\2017 Family Connections groups\Pre workshop evaluation\*",The system cannot find the path specified.,,
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\2017 Family Connections groups\~$mily Connections dates.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\BPD Q and A session Oct 17 past students.pdf",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Family Connections Leaders Training",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Family Connections Leaders Training\*",The system cannot find the path specified.,,
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Family Connections Powerpoint Slides",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Family Connections Powerpoint Slides\*",The system cannot find the path specified.,,
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\5CF2BFD1.tmp",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\7A85A6B0.tmp",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\890CC94.tmp",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\A4DD4669.tmp",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\Alma St referral guidelines.pdf",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\bmj.i6681.full.pdf",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\E8EBE0CE.tmp",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\Family Connections Leaders' modules",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\Family Connections Leaders' modules\*",The system cannot find the path specified.,,
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\Family Connections participants modules",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\Family Connections participants modules\*",The system cannot find the path specified.,,
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\Information tree Word document v4.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\mh25b_bpd_reference_g.pdf",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\Mindfulness Morning Video Links.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\~$ Attendance.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\~$ Pre-workshop evaluation.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\~$erall Objectives of Family Connections.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\~$ersive control strategies.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\~$formation tree Word document v4.docx",???,???,???
"S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\20 - Workshops, Presentations & Support Groups\40 - Support Groups\Psycho-Ed Workshops\Borderline Personality Disorder Workshops\Handouts for BPD carers\~$ndfulness Morning Video Links.docx",???,???,???
S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\40 - Support Group Notes and Attendance Registers\Support Groups\Broome ACN\Suicide Support Group Notes\Group Case Note Template ( Suicide Support Group )8th December 2008.docx,???,???,???
S:\.com.greenworldsoft.syncfolderspro.sb-16874211-1vMMNX\#recycle\45 - Metro\20 - Adult Services\40 - Support Group Notes and Attendance Registers\Workshops\Borderline Personality Disorder Workshops\2015 BPD carer pilot support group\01 Evaluations\Arafmi Diary saved,???,???,???
